학원명,주소,"설립자
강사","교습
과정","교습
과목",정원,"교습
기간","총교습시간
(분)",기숙사비,피복비,차량비,"적용일
(최종교습비변경일)",경도,위도,경위도
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 13일,1,"77,100","77,100",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 14일,1,"79,400","79,400",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 14일,1,"80,300","80,300",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 13일,1,"82,600","82,600",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 14일,1,"83,000","83,000",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 15일,1,"85,100","85,100",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 15일,1,"86,100","86,100",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 15일,1,"89,000","89,000",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 14일,1,"89,000","89,000",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 16일,1,"90,800","90,800",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 16일,1,"91,800","91,800",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 16일,1,"94,900","94,900",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 15일,1,"95,300","95,300",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 17일,1,"96,500","96,500",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 17일,1,"97,600","97,600",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 17일,1,"100,800","100,800",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 16일,1,"101,700","101,700",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 18일,1,"102,100","102,100",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 18일,1,"103,300","103,300",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 18일,1,"106,800","106,800",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 19일,1,"107,800","107,800",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 17일,1,"108,000","108,000",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 19일,1,"109,000","109,000",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 19일,1,"112,700","112,700",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 20일,1,"113,500","113,500",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 18일,1,"114,400","114,400",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 20일,1,"114,800","114,800",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 20일,1,"118,600","118,600",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 21일,1,"119,200","119,200",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 21일,1,"120,500","120,500",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 19일,1,"120,700","120,700",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 21일,1,"124,600","124,600",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 22일,1,"124,900","124,900",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 22일,1,"126,300","126,300",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 20일,1,"127,100","127,100",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 23일,1,"130,500","130,500",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 22일,1,"130,500","130,500",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 23일,1,"132,000","132,000",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 21일,1,"133,500","133,500",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 24일,1,"136,200","136,200",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 23일,1,"136,400","136,400",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 24일,1,"137,800","137,800",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 22일,1,"139,800","139,800",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 25일,1,"141,900","141,900",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 24일,1,"142,400","142,400",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 25일,1,"143,500","143,500",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 23일,1,"146,200","146,200",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 26일,1,"147,600","147,600",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 25일,1,"148,300","148,300",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 26일,1,"149,200","149,200",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),열람료 1달,714,1개월 0일,1,"178,000","178,000",0,2018.01.17,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인1),714,1개월 0일,1,"160,000","160,000",0,2018.01.17,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인2),714,1개월 0일,1,"130,000","130,000",0,2018.01.17,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 1일,1,"5,600","5,600",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 1일,1,"5,700","5,700",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 1일,1,"5,900","5,900",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 1일,1,"6,300","6,300",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 2일,1,"11,300","11,300",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 2일,1,"11,400","11,400",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 2일,1,"11,800","11,800",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 2일,1,"12,700","12,700",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 3일,1,"17,000","17,000",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 3일,1,"17,200","17,200",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 3일,1,"17,800","17,800",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 3일,1,"19,000","19,000",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 4일,1,"22,700","22,700",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 4일,1,"22,900","22,900",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 4일,1,"23,700","23,700",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 4일,1,"25,400","25,400",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 5일,1,"28,300","28,300",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 5일,1,"28,700","28,700",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 5일,1,"29,600","29,600",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 5일,1,"31,700","31,700",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 6일,1,"34,000","34,000",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 6일,1,"34,400","34,400",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 6일,1,"35,600","35,600",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 6일,1,"38,100","38,100",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 7일,1,"39,700","39,700",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실,독서실(할인),714,1개월 7일,1,"40,100","40,100",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 15일,0,"70,500","70,500",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 25일,0,"70,800","70,800",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 16일,0,"72,700","72,700",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 21일,0,"72,800","72,800",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 13일,0,"73,600","73,600",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,0개월 1일,1,"5,600","5,600",0,2020.01.16,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 7일,0,"24,200","24,200",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 9일,0,"24,600","24,600",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 5일,0,"25,100","25,100",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 9일,0,"25,500","25,500",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 5일,0,"26,000","26,000",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 8일,0,"26,800","26,800",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 6일,0,"27,200","27,200",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 5일,0,"27,400","27,400",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 8일,0,"27,700","27,700",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 6일,0,"28,200","28,200",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 11일,0,"30,100","30,100",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 11일,0,"31,100","31,100",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 9일,0,"31,200","31,200",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 7일,0,"31,800","31,800",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 6일,0,"32,900","32,900",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 10일,0,"33,500","33,500",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 10일,0,"34,600","34,600",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 7일,0,"35,200","35,200",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 8일,0,"36,300","36,300",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 7일,0,"36,400","36,400",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 13일,0,"36,800","36,800",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 11일,0,"36,900","36,900",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 8일,0,"37,600","37,600",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 7일,0,"38,300","38,300",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 7일,0,"39,600","39,600",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 12일,0,"40,200","40,200",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 9일,0,"40,900","40,900",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 15일,0,"41,100","41,100",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 12일,0,"41,600","41,600",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 9일,0,"42,300","42,300",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 15일,0,"42,500","42,500",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 13일,0,"43,600","43,600",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 8일,0,"43,800","43,800",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 13일,0,"45,000","45,000",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 9일,0,"45,200","45,200",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 8일,0,"45,300","45,300",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 17일,0,"46,600","46,600",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 9일,0,"46,800","46,800",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 14일,0,"46,900","46,900",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 10일,0,"47,000","47,000",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 17일,0,"48,100","48,100",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 14일,0,"48,500","48,500",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 9일,0,"49,300","49,300",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 11일,0,"50,000","50,000",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 15일,0,"50,300","50,300",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 11일,0,"51,700","51,700",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 19일,0,"52,000","52,000",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 16일,0,"53,600","53,600",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 19일,0,"53,800","53,800",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 12일,0,"54,500","54,500",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 10일,0,"54,800","54,800",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
러셀강남독서실,서울특별시 서초구 사임당로 178,15,독서실(유아/초·중·고),독서실(할인),714,1개월 11일,0,"55,300","55,300",0,2020.08.21,127.0290563,37.49222792,"127.029056271279,37.4922279155329"
